datetime,date,settlement_period,national_demand,transmission_system_demand,england_wales_demand,wind_generation,solar_generation,hour,day,month,weekday,is_weekend
2023-02-18 19:30:00,2023-02-18,40,30724,31630,27746,2023,0,19,18,2,Saturday,True
2023-02-18 20:00:00,2023-02-18,41,29760,30955,26858,2037,0,20,18,2,Saturday,True
2023-02-18 20:30:00,2023-02-18,42,28554,29884,25770,2051,0,20,18,2,Saturday,True
2023-02-18 21:00:00,2023-02-18,43,27477,28785,24784,2034,0,21,18,2,Saturday,True
2023-02-18 21:30:00,2023-02-18,44,26333,27617,23689,2017,0,21,18,2,Saturday,True
2023-02-18 22:00:00,2023-02-18,45,24990,26231,22514,2000,0,22,18,2,Saturday,True
2023-02-18 22:30:00,2023-02-18,46,23990,25412,21477,1982,0,22,18,2,Saturday,True
2023-02-18 23:00:00,2023-02-18,47,22706,24321,20308,1976,0,23,18,2,Saturday,True
2023-02-18 23:30:00,2023-02-18,48,21876,24005,19583,1970,0,23,18,2,Saturday,True
2023-02-19 00:00:00,2023-02-19,1,21740,23659,19565,1946,0,0,19,2,Sunday,True
2023-02-19 00:30:00,2023-02-19,2,22068,24071,19992,1922,0,0,19,2,Sunday,True
2023-02-19 01:00:00,2023-02-19,3,21552,23601,19526,1869,0,1,19,2,Sunday,True
2023-02-19 01:30:00,2023-02-19,4,20922,23169,18945,1815,0,1,19,2,Sunday,True
2023-02-19 02:00:00,2023-02-19,5,20312,22297,18417,1777,0,2,19,2,Sunday,True
2023-02-19 02:30:00,2023-02-19,6,19836,21648,18004,1739,0,2,19,2,Sunday,True
2023-02-19 03:00:00,2023-02-19,7,19447,21317,17641,1697,0,3,19,2,Sunday,True
2023-02-19 03:30:00,2023-02-19,8,19039,21273,17285,1654,0,3,19,2,Sunday,True
2023-02-19 04:00:00,2023-02-19,9,18995,21199,17331,1608,0,4,19,2,Sunday,True
2023-02-19 04:30:00,2023-02-19,10,18922,20988,17298,1561,0,4,19,2,Sunday,True
2023-02-19 05:00:00,2023-02-19,11,19142,20630,17505,1494,0,5,19,2,Sunday,True
2023-02-19 05:30:00,2023-02-19,12,19432,20588,17819,1426,0,5,19,2,Sunday,True
2023-02-19 06:00:00,2023-02-19,13,20255,21261,18628,1388,0,6,19,2,Sunday,True
2023-02-19 06:30:00,2023-02-19,14,21132,22044,19525,1349,0,6,19,2,Sunday,True
2023-02-19 07:00:00,2023-02-19,15,21959,23126,20356,1389,3,7,19,2,Sunday,True
2023-02-19 07:30:00,2023-02-19,16,22579,23505,21018,1428,246,7,19,2,Sunday,True
2023-02-19 08:00:00,2023-02-19,17,23715,24391,22096,1525,917,8,19,2,Sunday,True
2023-02-19 08:30:00,2023-02-19,18,24339,24958,22655,1621,1812,8,19,2,Sunday,True
2023-02-19 09:00:00,2023-02-19,19,24711,25440,23000,1786,2773,9,19,2,Sunday,True
2023-02-19 09:30:00,2023-02-19,20,24833,25541,23023,1950,3488,9,19,2,Sunday,True
2023-02-19 10:00:00,2023-02-19,21,24609,25233,22817,2095,4439,10,19,2,Sunday,True
2023-02-19 10:30:00,2023-02-19,22,24291,24897,22510,2240,4867,10,19,2,Sunday,True
2023-02-19 11:00:00,2023-02-19,23,24278,24884,22472,2400,5145,11,19,2,Sunday,True
2023-02-19 11:30:00,2023-02-19,24,23877,24483,22083,2560,5321,11,19,2,Sunday,True
2023-02-19 12:00:00,2023-02-19,25,23890,24496,22040,2681,5613,12,19,2,Sunday,True
2023-02-19 12:30:00,2023-02-19,26,23725,24368,21847,2802,5652,12,19,2,Sunday,True
2023-02-19 13:00:00,2023-02-19,27,23406,24013,21561,2872,5506,13,19,2,Sunday,True
2023-02-19 13:30:00,2023-02-19,28,23261,23867,21455,2942,5194,13,19,2,Sunday,True
2023-02-19 14:00:00,2023-02-19,29,23511,24115,21771,2998,4576,14,19,2,Sunday,True
2023-02-19 14:30:00,2023-02-19,30,23938,24544,22206,3054,3997,14,19,2,Sunday,True
2023-02-19 15:00:00,2023-02-19,31,24927,25534,23170,3045,3053,15,19,2,Sunday,True
2023-02-19 15:30:00,2023-02-19,32,26190,26794,24481,3036,2276,15,19,2,Sunday,True
2023-02-19 16:00:00,2023-02-19,33,28046,28651,26295,3021,1419,16,19,2,Sunday,True
2023-02-19 16:30:00,2023-02-19,34,29730,30335,27868,3005,574,16,19,2,Sunday,True
2023-02-19 17:00:00,2023-02-19,35,31446,32049,29403,3045,48,17,19,2,Sunday,True
2023-02-19 17:30:00,2023-02-19,36,32807,33410,30718,3084,0,17,19,2,Sunday,True
2023-02-19 18:00:00,2023-02-19,37,33296,33900,31211,3163,0,18,19,2,Sunday,True
2023-02-19 18:30:00,2023-02-19,38,32913,33550,30877,3242,0,18,19,2,Sunday,True
2023-02-19 19:00:00,2023-02-19,39,31534,32143,29620,3336,0,19,19,2,Sunday,True
2023-02-19 19:30:00,2023-02-19,40,30467,31077,28683,3429,0,19,19,2,Sunday,True
2023-02-19 20:00:00,2023-02-19,41,29248,29855,27535,3480,0,20,19,2,Sunday,True
2023-02-19 20:30:00,2023-02-19,42,28010,28626,26396,3531,0,20,19,2,Sunday,True
2023-02-19 21:00:00,2023-02-19,43,26797,28405,25244,3602,0,21,19,2,Sunday,True
2023-02-19 21:30:00,2023-02-19,44,25719,27408,24209,3673,0,21,19,2,Sunday,True
2023-02-19 22:00:00,2023-02-19,45,24102,26373,22615,3710,0,22,19,2,Sunday,True
2023-02-19 22:30:00,2023-02-19,46,22794,25230,21466,3747,0,22,19,2,Sunday,True
2023-02-19 23:00:00,2023-02-19,47,21119,25807,20014,3788,0,23,19,2,Sunday,True
2023-02-19 23:30:00,2023-02-19,48,20330,25592,19252,3828,0,23,19,2,Sunday,True
2023-02-20 00:00:00,2023-02-20,1,20012,25528,18989,3864,0,0,20,2,Monday,False
2023-02-20 00:30:00,2023-02-20,2,20653,26089,19657,3900,0,0,20,2,Monday,False
2023-02-20 01:00:00,2023-02-20,3,20276,26055,19322,3908,0,1,20,2,Monday,False
2023-02-20 01:30:00,2023-02-20,4,19609,25367,18716,3915,0,1,20,2,Monday,False
2023-02-20 02:00:00,2023-02-20,5,19082,25016,18191,3961,0,2,20,2,Monday,False
2023-02-20 02:30:00,2023-02-20,6,18702,24624,17821,4007,0,2,20,2,Monday,False
2023-02-20 03:00:00,2023-02-20,7,18435,24498,17543,3993,0,3,20,2,Monday,False
2023-02-20 03:30:00,2023-02-20,8,18091,24233,17207,3979,0,3,20,2,Monday,False
2023-02-20 04:00:00,2023-02-20,9,18008,24389,17168,3946,0,4,20,2,Monday,False
2023-02-20 04:30:00,2023-02-20,10,18025,24348,17168,3912,0,4,20,2,Monday,False
2023-02-20 05:00:00,2023-02-20,11,18725,24502,17836,3888,0,5,20,2,Monday,False
2023-02-20 05:30:00,2023-02-20,12,19979,25065,19001,3863,0,5,20,2,Monday,False
2023-02-20 06:00:00,2023-02-20,13,22797,26728,21582,3817,0,6,20,2,Monday,False
2023-02-20 06:30:00,2023-02-20,14,25193,29033,23774,3770,0,6,20,2,Monday,False
2023-02-20 07:00:00,2023-02-20,15,27788,30154,26107,3741,4,7,20,2,Monday,False
2023-02-20 07:30:00,2023-02-20,16,29065,31294,27219,3712,189,7,20,2,Monday,False
2023-02-20 08:00:00,2023-02-20,17,30634,31431,28669,3702,661,8,20,2,Monday,False
2023-02-20 08:30:00,2023-02-20,18,31046,31802,28956,3692,1221,8,20,2,Monday,False
2023-02-20 09:00:00,2023-02-20,19,31402,32011,29195,3761,1912,9,20,2,Monday,False
2023-02-20 09:30:00,2023-02-20,20,31262,31869,28991,3829,2501,9,20,2,Monday,False
2023-02-20 10:00:00,2023-02-20,21,30700,31307,28397,3846,3070,10,20,2,Monday,False
2023-02-20 10:30:00,2023-02-20,22,30334,30941,27983,3862,3594,10,20,2,Monday,False
2023-02-20 11:00:00,2023-02-20,23,30094,30700,27747,3840,4012,11,20,2,Monday,False
2023-02-20 11:30:00,2023-02-20,24,29656,30340,27382,3818,4338,11,20,2,Monday,False
2023-02-20 12:00:00,2023-02-20,25,29662,30286,27413,3779,4452,12,20,2,Monday,False
2023-02-20 12:30:00,2023-02-20,26,29521,30153,27248,3739,4401,12,20,2,Monday,False
2023-02-20 13:00:00,2023-02-20,27,29362,29994,27121,3667,4215,13,20,2,Monday,False
2023-02-20 13:30:00,2023-02-20,28,29110,29746,26897,3594,4014,13,20,2,Monday,False
2023-02-20 14:00:00,2023-02-20,29,28946,29689,26749,3471,3816,14,20,2,Monday,False
2023-02-20 14:30:00,2023-02-20,30,29209,30007,27039,3347,3324,14,20,2,Monday,False
2023-02-20 15:00:00,2023-02-20,31,29707,30777,27504,3173,2665,15,20,2,Monday,False
2023-02-20 15:30:00,2023-02-20,32,30868,32142,28531,2998,1895,15,20,2,Monday,False
2023-02-20 16:00:00,2023-02-20,33,32267,33513,29775,2849,1096,16,20,2,Monday,False
2023-02-20 16:30:00,2023-02-20,34,33729,35023,31078,2700,378,16,20,2,Monday,False
2023-02-20 17:00:00,2023-02-20,35,35499,36890,32701,2596,24,17,20,2,Monday,False
2023-02-20 17:30:00,2023-02-20,36,36930,38243,34021,2492,0,17,20,2,Monday,False
2023-02-20 18:00:00,2023-02-20,37,37265,38685,34302,2408,0,18,20,2,Monday,False
2023-02-20 18:30:00,2023-02-20,38,36682,38029,33802,2324,0,18,20,2,Monday,False
2023-02-20 19:00:00,2023-02-20,39,36221,37546,33428,2265,0,19,20,2,Monday,False
2023-02-20 19:30:00,2023-02-20,40,35163,36506,32446,2206,0,19,20,2,Monday,False
2023-02-20 20:00:00,2023-02-20,41,33785,35009,31128,2128,0,20,20,2,Monday,False
2023-02-20 20:30:00,2023-02-20,42,32269,33512,29754,2049,0,20,20,2,Monday,False
2023-02-20 21:00:00,2023-02-20,43,30564,31674,27816,1984,0,21,20,2,Monday,False
2023-02-20 21:30:00,2023-02-20,44,29023,30066,26675,1919,0,21,20,2,Monday,False
2023-02-20 22:00:00,2023-02-20,45,27548,28578,25282,1849,0,22,20,2,Monday,False
2023-02-20 22:30:00,2023-02-20,46,25968,26948,23832,1779,0,22,20,2,Monday,False
2023-02-20 23:00:00,2023-02-20,47,24110,25785,22043,1691,0,23,20,2,Monday,False
2023-02-20 23:30:00,2023-02-20,48,23257,25105,21136,1602,0,23,20,2,Monday,False
2023-02-21 00:00:00,2023-02-21,1,23309,24859,21218,1551,0,0,21,2,Tuesday,False
2023-02-21 00:30:00,2023-02-21,2,23450,25164,21488,1499,0,0,21,2,Tuesday,False
2023-02-21 01:00:00,2023-02-21,3,23280,25101,21375,1468,0,1,21,2,Tuesday,False
2023-02-21 01:30:00,2023-02-21,4,22695,24537,20856,1437,0,1,21,2,Tuesday,False
2023-02-21 02:00:00,2023-02-21,5,22358,24217,20587,1404,0,2,21,2,Tuesday,False
2023-02-21 02:30:00,2023-02-21,6,21980,23858,20203,1370,0,2,21,2,Tuesday,False
2023-02-21 03:00:00,2023-02-21,7,21582,23472,19798,1360,0,3,21,2,Tuesday,False
2023-02-21 03:30:00,2023-02-21,8,21226,23127,19471,1349,0,3,21,2,Tuesday,False
2023-02-21 04:00:00,2023-02-21,9,21031,22850,19285,1316,0,4,21,2,Tuesday,False
2023-02-21 04:30:00,2023-02-21,10,21283,22919,19539,1283,0,4,21,2,Tuesday,False
2023-02-21 05:00:00,2023-02-21,11,21856,22992,20059,1256,0,5,21,2,Tuesday,False
2023-02-21 05:30:00,2023-02-21,12,23207,24291,21280,1229,0,5,21,2,Tuesday,False
2023-02-21 06:00:00,2023-02-21,13,25811,26728,23656,1172,0,6,21,2,Tuesday,False
2023-02-21 06:30:00,2023-02-21,14,28229,29086,25956,1114,0,6,21,2,Tuesday,False
2023-02-21 07:00:00,2023-02-21,15,30526,31133,28021,1125,1,7,21,2,Tuesday,False
2023-02-21 07:30:00,2023-02-21,16,31665,32270,29067,1135,111,7,21,2,Tuesday,False
2023-02-21 08:00:00,2023-02-21,17,32969,33575,30272,1148,412,8,21,2,Tuesday,False
2023-02-21 08:30:00,2023-02-21,18,33496,34105,30748,1161,806,8,21,2,Tuesday,False
2023-02-21 09:00:00,2023-02-21,19,33966,34573,31163,1232,1129,9,21,2,Tuesday,False
2023-02-21 09:30:00,2023-02-21,20,33866,34475,31023,1302,1367,9,21,2,Tuesday,False
2023-02-21 10:00:00,2023-02-21,21,33924,34532,31081,1362,1428,10,21,2,Tuesday,False
2023-02-21 10:30:00,2023-02-21,22,33884,34494,31115,1422,1639,10,21,2,Tuesday,False
2023-02-21 11:00:00,2023-02-21,23,33885,34495,31175,1503,1829,11,21,2,Tuesday,False
2023-02-21 11:30:00,2023-02-21,24,33711,34319,31068,1583,2125,11,21,2,Tuesday,False
2023-02-21 12:00:00,2023-02-21,25,33679,34417,31024,1633,2298,12,21,2,Tuesday,False
2023-02-21 12:30:00,2023-02-21,26,33502,34249,30775,1682,2774,12,21,2,Tuesday,False
2023-02-21 13:00:00,2023-02-21,27,33374,33979,30670,1693,2959,13,21,2,Tuesday,False
2023-02-21 13:30:00,2023-02-21,28,32875,33482,30180,1704,3063,13,21,2,Tuesday,False
2023-02-21 14:00:00,2023-02-21,29,32555,33162,29886,1692,2924,14,21,2,Tuesday,False
2023-02-21 14:30:00,2023-02-21,30,32549,33158,29845,1679,2510,14,21,2,Tuesday,False
2023-02-21 15:00:00,2023-02-21,31,32562,33173,29793,1651,2082,15,21,2,Tuesday,False
2023-02-21 15:30:00,2023-02-21,32,33288,33895,30573,1622,1444,15,21,2,Tuesday,False
2023-02-21 16:00:00,2023-02-21,33,33963,34573,31162,1567,804,16,21,2,Tuesday,False
2023-02-21 16:30:00,2023-02-21,34,35092,35697,32108,1511,281,16,21,2,Tuesday,False
2023-02-21 17:00:00,2023-02-21,35,36642,37246,33430,1494,25,17,21,2,Tuesday,False
2023-02-21 17:30:00,2023-02-21,36,37762,38363,34485,1476,0,17,21,2,Tuesday,False
2023-02-21 18:00:00,2023-02-21,37,38033,38634,34792,1505,0,18,21,2,Tuesday,False
2023-02-21 18:30:00,2023-02-21,38,37814,38415,34657,1533,0,18,21,2,Tuesday,False
2023-02-21 19:00:00,2023-02-21,39,37228,37833,34187,1570,0,19,21,2,Tuesday,False
2023-02-21 19:30:00,2023-02-21,40,35902,36516,32947,1606,0,19,21,2,Tuesday,False
2023-02-21 20:00:00,2023-02-21,41,34808,35421,31947,1618,0,20,21,2,Tuesday,False
2023-02-21 20:30:00,2023-02-21,42,33621,34233,30958,1629,0,20,21,2,Tuesday,False
2023-02-21 21:00:00,2023-02-21,43,32140,32899,29647,1650,0,21,21,2,Tuesday,False
2023-02-21 21:30:00,2023-02-21,44,30386,31322,28070,1670,0,21,21,2,Tuesday,False
2023-02-21 22:00:00,2023-02-21,45,28390,30757,26203,1663,0,22,21,2,Tuesday,False
2023-02-21 22:30:00,2023-02-21,46,27017,29452,25032,1655,0,22,21,2,Tuesday,False
2023-02-21 23:00:00,2023-02-21,47,25516,26843,23632,1617,0,23,21,2,Tuesday,False
2023-02-21 23:30:00,2023-02-21,48,24066,25533,22352,1578,0,23,21,2,Tuesday,False
2023-02-22 00:00:00,2023-02-22,1,23706,25130,22020,1540,0,0,22,2,Wednesday,False
2023-02-22 00:30:00,2023-02-22,2,24232,25711,22511,1501,0,0,22,2,Wednesday,False
2023-02-22 01:00:00,2023-02-22,3,23940,25775,22274,1477,0,1,22,2,Wednesday,False
2023-02-22 01:30:00,2023-02-22,4,23362,25274,21742,1452,0,1,22,2,Wednesday,False
2023-02-22 02:00:00,2023-02-22,5,22826,25147,21203,1402,0,2,22,2,Wednesday,False
2023-02-22 02:30:00,2023-02-22,6,22401,24703,20715,1351,0,2,22,2,Wednesday,False
2023-02-22 03:00:00,2023-02-22,7,21939,24720,20192,1350,0,3,22,2,Wednesday,False
2023-02-22 03:30:00,2023-02-22,8,21719,24445,19936,1348,0,3,22,2,Wednesday,False
2023-02-22 04:00:00,2023-02-22,9,21588,24693,19816,1350,0,4,22,2,Wednesday,False
2023-02-22 04:30:00,2023-02-22,10,21614,24452,19815,1351,0,4,22,2,Wednesday,False
2023-02-22 05:00:00,2023-02-22,11,22222,25269,20368,1347,0,5,22,2,Wednesday,False
2023-02-22 05:30:00,2023-02-22,12,23389,26409,21450,1342,0,5,22,2,Wednesday,False
2023-02-22 06:00:00,2023-02-22,13,25956,27169,23789,1349,0,6,22,2,Wednesday,False
2023-02-22 06:30:00,2023-02-22,14,28218,29252,25906,1355,0,6,22,2,Wednesday,False
2023-02-22 07:00:00,2023-02-22,15,30764,31703,28147,1368,0,7,22,2,Wednesday,False
2023-02-22 07:30:00,2023-02-22,16,32333,33400,29585,1380,54,7,22,2,Wednesday,False
2023-02-22 08:00:00,2023-02-22,17,33875,34990,31001,1441,297,8,22,2,Wednesday,False
2023-02-22 08:30:00,2023-02-22,18,34135,35244,31269,1501,591,8,22,2,Wednesday,False
2023-02-22 09:00:00,2023-02-22,19,34711,35941,31755,1569,915,9,22,2,Wednesday,False
2023-02-22 09:30:00,2023-02-22,20,34691,35931,31696,1636,1321,9,22,2,Wednesday,False
2023-02-22 10:00:00,2023-02-22,21,34347,35442,31344,1708,1820,10,22,2,Wednesday,False
2023-02-22 10:30:00,2023-02-22,22,33938,34994,31057,1779,2280,10,22,2,Wednesday,False
2023-02-22 11:00:00,2023-02-22,23,33607,34636,30757,1812,2400,11,22,2,Wednesday,False
2023-02-22 11:30:00,2023-02-22,24,33397,34310,30533,1844,2370,11,22,2,Wednesday,False
2023-02-22 12:00:00,2023-02-22,25,33494,34181,30651,1904,2702,12,22,2,Wednesday,False
2023-02-22 12:30:00,2023-02-22,26,33065,33671,30361,1964,2640,12,22,2,Wednesday,False
2023-02-22 13:00:00,2023-02-22,27,32672,33278,30102,1981,2622,13,22,2,Wednesday,False
2023-02-22 13:30:00,2023-02-22,28,32567,33171,29932,1997,2565,13,22,2,Wednesday,False
2023-02-22 14:00:00,2023-02-22,29,32743,33346,30006,1991,2398,14,22,2,Wednesday,False
2023-02-22 14:30:00,2023-02-22,30,32615,33228,30012,1985,2209,14,22,2,Wednesday,False
2023-02-22 15:00:00,2023-02-22,31,32648,34231,30031,1912,1758,15,22,2,Wednesday,False
2023-02-22 15:30:00,2023-02-22,32,33539,35148,30802,1839,1353,15,22,2,Wednesday,False
2023-02-22 16:00:00,2023-02-22,33,34623,35597,31839,1769,926,16,22,2,Wednesday,False
2023-02-22 16:30:00,2023-02-22,34,35777,36756,32799,1699,406,16,22,2,Wednesday,False
2023-02-22 17:00:00,2023-02-22,35,37060,37947,34026,1686,45,17,22,2,Wednesday,False
2023-02-22 17:30:00,2023-02-22,36,38216,39110,35152,1672,0,17,22,2,Wednesday,False
2023-02-22 18:00:00,2023-02-22,37,39055,39660,36079,1708,0,18,22,2,Wednesday,False
2023-02-22 18:30:00,2023-02-22,38,38463,39064,35441,1744,0,18,22,2,Wednesday,False
2023-02-22 19:00:00,2023-02-22,39,37049,37657,34180,1768,0,19,22,2,Wednesday,False
2023-02-22 19:30:00,2023-02-22,40,36071,36682,33219,1792,0,19,22,2,Wednesday,False
2023-02-22 20:00:00,2023-02-22,41,34920,35529,32117,1801,0,20,22,2,Wednesday,False
2023-02-22 20:30:00,2023-02-22,42,33688,34297,31043,1809,0,20,22,2,Wednesday,False
2023-02-22 21:00:00,2023-02-22,43,31892,32499,29340,1786,0,21,22,2,Wednesday,False
2023-02-22 21:30:00,2023-02-22,44,30394,31000,28025,1763,0,21,22,2,Wednesday,False
2023-02-22 22:00:00,2023-02-22,45,28453,29197,26209,1751,0,22,22,2,Wednesday,False
2023-02-22 22:30:00,2023-02-22,46,26650,27442,24529,1739,0,22,22,2,Wednesday,False
2023-02-22 23:00:00,2023-02-22,47,25018,25630,22980,1766,0,23,22,2,Wednesday,False
2023-02-22 23:30:00,2023-02-22,48,23956,24599,21916,1792,0,23,22,2,Wednesday,False
2023-02-23 00:00:00,2023-02-23,1,23759,24964,21728,1805,0,0,23,2,Thursday,False
2023-02-23 00:30:00,2023-02-23,2,24113,25439,22101,1818,0,0,23,2,Thursday,False
2023-02-23 01:00:00,2023-02-23,3,23692,25600,21695,1803,0,1,23,2,Thursday,False
2023-02-23 01:30:00,2023-02-23,4,23025,24950,21065,1787,0,1,23,2,Thursday,False
2023-02-23 02:00:00,2023-02-23,5,22480,24491,20566,1793,0,2,23,2,Thursday,False
2023-02-23 02:30:00,2023-02-23,6,22102,24143,20141,1799,0,2,23,2,Thursday,False
2023-02-23 03:00:00,2023-02-23,7,21843,23753,19869,1796,0,3,23,2,Thursday,False
2023-02-23 03:30:00,2023-02-23,8,21386,23239,19421,1793,0,3,23,2,Thursday,False
2023-02-23 04:00:00,2023-02-23,9,21097,23067,19106,1771,0,4,23,2,Thursday,False
2023-02-23 04:30:00,2023-02-23,10,21132,22967,19101,1748,0,4,23,2,Thursday,False
2023-02-23 05:00:00,2023-02-23,11,21975,24923,19827,1739,0,5,23,2,Thursday,False
2023-02-23 05:30:00,2023-02-23,12,23378,26490,21083,1730,0,5,23,2,Thursday,False
2023-02-23 06:00:00,2023-02-23,13,26156,28652,23635,1692,0,6,23,2,Thursday,False
2023-02-23 06:30:00,2023-02-23,14,28776,31435,26062,1653,0,6,23,2,Thursday,False
2023-02-23 07:00:00,2023-02-23,15,31350,33476,28408,1647,3,7,23,2,Thursday,False
2023-02-23 07:30:00,2023-02-23,16,32678,34883,29609,1641,216,7,23,2,Thursday,False
2023-02-23 08:00:00,2023-02-23,17,34143,35703,30959,1659,750,8,23,2,Thursday,False
2023-02-23 08:30:00,2023-02-23,18,34472,36061,31231,1677,1371,8,23,2,Thursday,False
2023-02-23 09:00:00,2023-02-23,19,34755,36343,31507,1718,2068,9,23,2,Thursday,False
2023-02-23 09:30:00,2023-02-23,20,34419,36007,31208,1758,2820,9,23,2,Thursday,False
2023-02-23 10:00:00,2023-02-23,21,33670,35259,30462,1763,3517,10,23,2,Thursday,False
2023-02-23 10:30:00,2023-02-23,22,33107,34693,29966,1768,3830,10,23,2,Thursday,False
2023-02-23 11:00:00,2023-02-23,23,32406,34081,29258,1786,4042,11,23,2,Thursday,False
2023-02-23 11:30:00,2023-02-23,24,32172,33840,29066,1803,3817,11,23,2,Thursday,False
2023-02-23 12:00:00,2023-02-23,25,32631,34172,29536,1882,4324,12,23,2,Thursday,False
2023-02-23 12:30:00,2023-02-23,26,32658,34168,29598,1960,3884,12,23,2,Thursday,False
2023-02-23 13:00:00,2023-02-23,27,32469,33819,29539,2011,3755,13,23,2,Thursday,False
2023-02-23 13:30:00,2023-02-23,28,32238,33629,29442,2062,3624,13,23,2,Thursday,False
2023-02-23 14:00:00,2023-02-23,29,32728,34071,30084,2076,2996,14,23,2,Thursday,False
2023-02-23 14:30:00,2023-02-23,30,32747,34093,30103,2090,2564,14,23,2,Thursday,False
2023-02-23 15:00:00,2023-02-23,31,32548,34277,29864,2037,2522,15,23,2,Thursday,False
2023-02-23 15:30:00,2023-02-23,32,33117,34713,30395,1983,1831,15,23,2,Thursday,False
2023-02-23 16:00:00,2023-02-23,33,34707,36122,32069,1916,1308,16,23,2,Thursday,False
2023-02-23 16:30:00,2023-02-23,34,36140,37465,33501,1848,530,16,23,2,Thursday,False
2023-02-23 17:00:00,2023-02-23,35,37562,39078,34869,1871,74,17,23,2,Thursday,False
2023-02-23 17:30:00,2023-02-23,36,39149,40578,36258,1894,0,17,23,2,Thursday,False
2023-02-23 18:00:00,2023-02-23,37,39673,41234,36873,1904,0,18,23,2,Thursday,False
2023-02-23 18:30:00,2023-02-23,38,38993,40569,36245,1914,0,18,23,2,Thursday,False
2023-02-23 19:00:00,2023-02-23,39,37884,39321,35246,1935,0,19,23,2,Thursday,False
2023-02-23 19:30:00,2023-02-23,40,37121,38686,34659,1956,0,19,23,2,Thursday,False
2023-02-23 20:00:00,2023-02-23,41,35788,37275,33478,1999,0,20,23,2,Thursday,False
2023-02-23 20:30:00,2023-02-23,42,34451,35881,32295,2042,0,20,23,2,Thursday,False
2023-02-23 21:00:00,2023-02-23,43,32645,33815,30651,2086,0,21,23,2,Thursday,False
2023-02-23 21:30:00,2023-02-23,44,30900,32062,29124,2130,0,21,23,2,Thursday,False
2023-02-23 22:00:00,2023-02-23,45,29116,30316,27495,2170,0,22,23,2,Thursday,False
2023-02-23 22:30:00,2023-02-23,46,27600,28868,26121,2209,0,22,23,2,Thursday,False
2023-02-23 23:00:00,2023-02-23,47,25820,27133,24465,2216,0,23,23,2,Thursday,False
2023-02-23 23:30:00,2023-02-23,48,24685,25880,23432,2223,0,23,23,2,Thursday,False
2023-02-24 00:00:00,2023-02-24,1,24417,25538,23214,2251,0,0,24,2,Friday,False
2023-02-24 00:30:00,2023-02-24,2,24708,25703,23521,2278,0,0,24,2,Friday,False
2023-02-24 01:00:00,2023-02-24,3,24244,25551,23151,2281,0,1,24,2,Friday,False
2023-02-24 01:30:00,2023-02-24,4,23696,25255,22636,2284,0,1,24,2,Friday,False
2023-02-24 02:00:00,2023-02-24,5,23252,25367,22164,2310,0,2,24,2,Friday,False
2023-02-24 02:30:00,2023-02-24,6,22966,25216,21804,2336,0,2,24,2,Friday,False
2023-02-24 03:00:00,2023-02-24,7,22532,24716,21358,2317,0,3,24,2,Friday,False
2023-02-24 03:30:00,2023-02-24,8,22289,24442,21085,2298,0,3,24,2,Friday,False
2023-02-24 04:00:00,2023-02-24,9,22087,23992,20916,2278,0,4,24,2,Friday,False
2023-02-24 04:30:00,2023-02-24,10,22109,23786,20892,2257,0,4,24,2,Friday,False
2023-02-24 05:00:00,2023-02-24,11,22819,24544,21455,2208,0,5,24,2,Friday,False
2023-02-24 05:30:00,2023-02-24,12,23986,25684,22424,2158,0,5,24,2,Friday,False
2023-02-24 06:00:00,2023-02-24,13,26427,28419,24590,2093,0,6,24,2,Friday,False
2023-02-24 06:30:00,2023-02-24,14,28818,30804,26754,2027,0,6,24,2,Friday,False
2023-02-24 07:00:00,2023-02-24,15,31463,32258,29162,2000,27,7,24,2,Friday,False
2023-02-24 07:30:00,2023-02-24,16,33185,33885,30655,1972,285,7,24,2,Friday,False
2023-02-24 08:00:00,2023-02-24,17,34167,34839,31496,1982,667,8,24,2,Friday,False
2023-02-24 08:30:00,2023-02-24,18,34582,35276,31952,1992,1019,8,24,2,Friday,False
2023-02-24 09:00:00,2023-02-24,19,34878,35707,32229,2059,1513,9,24,2,Friday,False
2023-02-24 09:30:00,2023-02-24,20,34787,35716,32195,2125,2042,9,24,2,Friday,False
2023-02-24 10:00:00,2023-02-24,21,34335,35313,31768,2244,2380,10,24,2,Friday,False
2023-02-24 10:30:00,2023-02-24,22,34018,35016,31529,2362,2976,10,24,2,Friday,False
